4589.81
4032.52
1441.36
-1251.08
504.03
2868.47
-223.43
4199.40
3535.89
2036.63
3805.87
-2031.65
586.53
971.87
-1070.35
1051.53
1621.73
1573.71
4126.87
-1075.30
-1348.29
-476.32
4589.13
1485.30
5967.73
2688.30
1605.57
4287.67
1547.91
4200.34
665.81
1539.78
1978.94
1487.92
-196.57
4540.12
6333.48
3853.84
741.95
0.00
1104.29
-2038.29
4264.76
161.16
833.63
2402.46
5055.16
6103.02
-1064.62
4994.16
5890.51
571.72
-1452.49
662.24
2572.78
-1422.40
3440.75
4248.32
1471.03
882.34
892.35
1306.60
819.67
2880.29
1629.52
730.82
2809.14
41.00
4063.18
3322.08
-965.96
-5198.06
2449.37
1077.08
-2266.63
337.62
1969.35
3458.09
1596.90
-1033.07
281.26
936.76
4713.67
-2594.49
79.86
153.64
4541.18
1364.70
6257.08
4342.27
4193.93
885.74
3409.30
1307.62
974.09
-1009.70
563.28
-129.20
3856.01
-36.31
